PC1_float,PC2_float,PC3_float,PC4_float,PC5_float,PC6_float,PC7_float,PC8_float,PC9_float,PC10_float,PC11_float,PC12_float,PC1_code,PC2_code,PC3_code,PC4_code,PC5_code,PC6_code,PC7_code,PC8_code,PC9_code,PC10_code,PC11_code,PC12_code,Label
-1511364863.8517697,-112021665.33945434,2089.134626937359,31741.904379319945,3046.817538300129,-2.379778722848498,-1.5671242329047228,0.42248413333904256,-0.045286903588618796,-0.11016372237388264,-0.05927701181962408,5.19500087701277e-09,137,26546,2764,65414,10704,39175,31828,30227,31186,17580,35646,31400,DDoS
-1561806993.8460522,-95519461.1963871,2280.3168830951277,31754.834714902376,3200.8666022711695,-2.2475998358839155,-1.554573164546487,0.42875851283793653,-0.04606141614818786,-0.11063729380225609,-0.059397735566042775,5.2728491462120564e-09,83,26567,2767,65424,10716,39178,31836,30244,31178,17574,35635,31415,DDoS
-1541873531.426547,-103523152.71711892,2201.352414740317,31749.12558965235,3131.0376080210635,-2.30665501652255,-1.558150835234052,0.4259015235346293,-0.04585585151406461,-0.1104181623407278,-0.059329116975248675,5.23632680767616e-09,105,26554,2765,65419,10710,39176,31833,30236,31182,17578,35640,31408,DDoS
-1496819316.248398,-118871611.68310718,2028.3900778970892,31737.35223280428,2988.3400962622236,-2.425038900435021,-1.5658712568341517,0.4198920535970039,-0.04539698392096718,-0.11000478491963653,-0.05917171231829099,5.159753574526085e-09,137,26546,2764,65414,10704,39175,31828,30227,31186,17580,35646,31400,DDoS
-1564932025.5318928,-96762126.86438659,2288.7650385181673,31754.669754721253,3199.980778009576,-2.255482076021574,-1.5583439866983921,0.42914070010510286,-0.04582619881331533,-0.11056590963282278,-0.05946667716990295,5.279527951514077e-09,83,26567,2767,65424,10716,39178,31836,30244,31178,17574,35635,31415,DDoS
-1554960162.4506357,-93268533.20054609,2264.3452309640347,31754.90539783711,3206.4283844221063,-2.243747806077066,-1.5591330526091323,0.4289365220306889,-0.04573910337188107,-0.11068027817182027,-0.059426031005494484,5.277598367353349e-09,83,26567,2767,65424,10716,39178,31836,30244,31178,17574,35635,31415,DDoS
-1571304289.9578834,-93241091.91938622,2314.851551845298,31756.921857765265,3225.6647343605046,-2.2279137951574213,-1.5530734584941728,0.42986891600315746,-0.046156134934353596,-0.1106958405881319,-0.05943172263853935,5.286904664516616e-09,83,26567,2767,65424,10716,39178,31836,30244,31178,17574,35635,31415,DDoS
-1579665301.8713207,-98450171.08783427,2366.7669018026136,31755.217595880255,3250.0283865855554,-2.35062052207962,-1.6406426156874079,0.4369686589372035,-0.040474615886136475,-0.10984009753523752,-0.06069926176573193,5.420847601084381e-09,77,26563,2767,65423,10718,39175,31774,30259,31243,17586,35583,31436,DDoS
759703020.8929229,323264906.38751256,-4013.5166875380314,31647.59675654732,2561.7183270803544,-1.249785289584239,-2.0171297789060887,2.200916581796112,0.11347902529887728,1.7136180177015607,0.509797862898783,3.733872724006158e-08,1878,27178,2699,65351,10670,39199,31501,34091,33039,47290,59822,36448,DDoS
-1516060941.2742004,-108963687.76570266,2110.096216089619,31743.73283334027,3069.739114915732,-2.359411432663475,-1.5661248968991703,0.4233487698190872,-0.04533779335607195,-0.11025037313948985,-0.05929218935875935,5.206160378355749e-09,137,26546,2764,65414,10704,39175,31828,30227,31186,17580,35646,31400,DDoS
-1482783287.4687347,-119841243.10639662,1986.0859508738195,31734.079450969824,3026.7989201777873,-1.3058064195508505,-1.0956758930018238,-0.07919651680050255,-0.08452245134504392,-0.09480049458680101,-0.04851177366379389,-1.8402033291446887e-09,182,26537,2762,65407,10701,39197,32168,29132,30732,17829,36109,30291,DDoS
-1515671859.123294,-114696354.4302176,2135.3709276492145,31739.524092696243,3143.9175973389692,-1.3534173268169143,-1.1867815206022845,-0.06775631202224919,-0.07856586454319363,-0.09416897952192199,-0.049976028844891385,-1.6465699159103674e-09,169,26535,2763,65407,10705,39195,32097,29153,30805,17842,36047,30318,DDoS
-1493568457.5719316,-117611294.71282765,2058.7075315005786,31735.681314090507,3097.430922465328,-1.3826975657473914,-1.1859547961411145,-0.07029282864799236,-0.078612635840044,-0.09413517809732758,-0.049838838024057974,-1.6804743121418531e-09,169,26535,2763,65407,10705,39195,32097,29153,30805,17842,36047,30318,DDoS
-1218678753.6201055,-42861692.766969495,1550.060463167897,31735.747705651644,3106.4195745589723,-0.3363477992424717,-1.5463219528238967,0.37913011687973586,-0.04552015601229879,-0.11156041682199391,-0.0571656109024169,4.6283250869809245e-09,340,26654,2758,65413,10714,39227,31837,30148,31193,17555,35722,31327,DDoS
-1378081687.9388914,-135305209.4705387,1623.6908156011978,31715.0809590984,2804.744738009569,-1.4662940283487575,-1.1069223532218697,-0.09020300805418835,-0.08376070503444026,-0.0944745850660062,-0.04807287242099045,-1.9805124504281956e-09,182,26537,2762,65407,10701,39197,32168,29132,30732,17829,36109,30291,DDoS
-1449155433.0694928,-132770810.51880352,1852.9318522821518,31724.714442343713,2910.207253232392,-1.3988887898127906,-1.097636630365843,-0.08426505104989446,-0.0844390664345374,-0.0944790547897027,-0.04833945193460498,-1.9069647792162373e-09,182,26537,2762,65407,10701,39197,32168,29132,30732,17829,36109,30291,DDoS
-1244677934.663606,9570623.699549362,1511.8682185190987,31759.895311434484,3377.777063377681,-1.9541351939517466,-1.5924117552890986,0.42198259201625965,-0.04251879405633478,-0.1139915648631892,-0.058275276018860844,5.212712537586797e-09,336,26717,2758,65425,10726,39184,31815,30225,31213,17518,35692,31401,DDoS
-1100066998.6778584,161388603.22442588,1458.3933283035105,-25488.780949197826,1008.0459204341153,0.7079678601333612,-2.007948967238219,-1.1056109854675686,-0.5460504839896184,-0.2908509304463731,0.429211671057501,-1.1738592725711074e-08,446,26942,2757,26926,10563,39241,31508,26908,25343,14638,56398,28742,DDoS
-1478937353.5433962,-124941279.6984544,1963.6974072742007,31731.511661217162,2993.701012412311,-1.3367767854764185,-1.0968407580389592,-0.08032874186723327,-0.08447532513193716,-0.09465198431651295,-0.04850153147894476,-1.8549998861170976e-09,182,26537,2762,65407,10701,39197,32168,29132,30732,17829,36109,30291,DDoS
-1488792084.217991,-115754926.5964157,2048.4716663987147,31735.83948560593,3103.479816905133,-1.3794606391166182,-1.1903066965964804,-0.07001837252438847,-0.07830910118424121,-0.09416429935113196,-0.04987529400249646,-1.6746034318694552e-09,169,26535,2763,65407,10705,39195,32097,29153,30805,17842,36047,30318,DDoS
-1426773548.500947,-140218485.87069264,1765.178952404594,31718.9990454215,2836.39452389341,-1.4499421357259799,-1.0934515745235653,-0.08790619139863687,-0.08473588625233634,-0.09434124175983655,-0.04814894948755866,-1.9574112105321443e-09,182,26537,2762,65407,10701,39197,32168,29132,30732,17829,36109,30291,DDoS
-1466731039.8847597,-123512926.84791318,1928.076243004864,31730.62567371707,2985.874349365551,-1.3380930400321605,-1.0981867658687972,-0.08104403087903844,-0.0843627346673153,-0.09470689287380679,-0.04845417797436835,-1.863569281655605e-09,182,26537,2762,65407,10701,39197,32168,29132,30732,17829,36109,30291,DDoS
-1480839348.9858055,-106180604.46246062,2043.7448737808131,31738.796414656128,3148.037416271989,-1.3361217894094546,-1.1940283540130918,-0.06872971001740347,-0.07799169021795797,-0.09442718151785184,-0.04989323578126337,-1.654951139125838e-09,169,26535,2763,65407,10705,39195,32097,29153,30805,17842,36047,30318,DDoS
-1459275808.3442118,-128229255.57628137,1892.8916255245094,31727.840281432123,2946.3476129727687,-1.3628832615169948,-1.0917580446836876,-0.08307878447258965,-0.08480663813148785,-0.09463571695429968,-0.048317808123965245,-1.8937765425572218e-09,182,26537,2762,65407,10701,39197,32168,29132,30732,17829,36109,30291,DDoS
-1487241123.3172755,-104929932.07998231,2065.357152311549,31740.115874948504,3161.228804569142,-1.3210306683797075,-1.1890571358576814,-0.06837016592612966,-0.07831713952443957,-0.09448925493989119,-0.04986030637644023,-1.6524944942307107e-09,169,26535,2763,65407,10705,39195,32097,29153,30805,17842,36047,30318,DDoS
-1415155795.5490248,-113613474.75758314,1785.340125486232,31728.47558030874,2974.1318807233138,-1.3223802245554364,-1.1033582823444086,-0.08343493899276055,-0.08389511939235365,-0.0950543433435444,-0.0482508386269529,-1.891355268302094e-09,182,26537,2762,65407,10701,39197,32168,29132,30732,17829,36109,30291,DDoS
-1422983610.4901705,-105399554.48511946,1826.5503906964639,31732.80857563638,3029.540722362014,-1.2712719043674765,-1.1012765295358629,-0.08148445000705717,-0.0839864895754862,-0.09529189052732384,-0.0482735109972412,-1.8659609106195473e-09,182,26537,2762,65407,10701,39197,32168,29132,30732,17829,36109,30291,DDoS
-1431047771.3048215,-99268047.62692763,1864.3168100451276,31736.311424692394,3073.7605278708315,-1.2314504459674183,-1.0994429626928721,-0.07985584763888032,-0.08407572616964314,-0.09546698789220004,-0.04829883208816366,-1.8448790208093385e-09,182,26537,2762,65407,10701,39197,32168,29132,30732,17829,36109,30291,DDoS
-1429554425.328501,-104255057.9334679,1883.6977103789623,31733.453587403223,3088.7578755959494,-1.357308423842377,-1.192230851998163,-0.07308565855934834,-0.07803448702656272,-0.09459837034196633,-0.04958555658717456,-1.7126311751539644e-09,169,26535,2763,65407,10705,39195,32097,29153,30805,17842,36047,30318,DDoS
-1422633238.0382917,-104374491.97728954,1826.4148195608211,31733.21908855939,3032.7966501771753,-1.262500935379598,-1.097185449661674,-0.08168654604761205,-0.08424752503562476,-0.09535399231877978,-0.04821524322973603,-1.870458392140785e-09,182,26537,2762,65407,10701,39197,32168,29132,30732,17829,36109,30291,DDoS
-176758856.83929014,408561706.8452251,-1004.8494459550211,31794.717934693486,4257.208474065798,0.9125313515553437,-1.2527281692388392,0.8437066336066763,-0.007302031102901549,0.8072537730362314,0.23760255427662658,1.4673033383573952e-08,1133,27313,2733,65454,10794,39247,32057,31151,31628,32523,48251,32897,DDoS
-1413619091.4072278,-93368558.91794638,1857.5289493523355,31735.956851527102,3132.234339980937,-1.3161399593116618,-1.2007806739613496,-0.0718606456631764,-0.07738203725029251,-0.0948773298555356,-0.049628290914775386,-1.6913627228444487e-09,169,26535,2763,65407,10705,39195,32097,29153,30805,17842,36047,30318,DDoS
-1400930517.2290792,-96399785.62052111,1811.4155411708775,31733.173632647464,3099.173749115399,-1.3423708704572608,-1.2027826130504857,-0.07334208782086826,-0.07725551779360056,-0.09479949019670236,-0.04958287279780493,-1.710113449147634e-09,169,26535,2763,65407,10705,39195,32097,29153,30805,17842,36047,30318,DDoS
-1376081394.1536412,-69953826.84839064,1749.9429872455405,31741.757444952244,3164.807216524202,-1.1114010749673344,-1.1024501010126093,-0.07933804329023453,-0.08361675637231807,-0.0963978613886542,-0.04806630797583433,-1.8335956511705261e-09,259,26591,2759,65409,10706,39200,32157,29130,30747,17810,36122,30291,DDoS
-1405649297.7182307,-77858267.86493641,1863.5970388732753,31741.38963603921,3207.581050875694,-1.236742747245552,-1.1997138325405137,-0.06994575773300771,-0.07733912775865075,-0.09534869490107972,-0.049585086004475976,-1.6651854577887185e-09,259,26591,2759,65409,10706,39200,32157,29130,30747,17810,36122,30291,DDoS
-1410022939.642662,-66316105.74857429,1863.2084347138093,31747.38907657851,3226.617932721463,-1.0624564270997396,-1.0936933084709584,-0.07644807771655515,-0.0842080078699841,-0.0965036421278968,-0.04813548903218767,-1.7995783675885333e-09,259,26591,2759,65409,10706,39200,32157,29130,30747,17810,36122,30291,DDoS
-1384038889.1046982,-68263093.84087472,1778.439492823291,31743.416203403212,3184.380291417543,-1.096108266919031,-1.1012226719117806,-0.07844333010856286,-0.08369566018986567,-0.09644039585782144,-0.04809496865238394,-1.8222946271890125e-09,259,26591,2759,65409,10706,39200,32157,29130,30747,17810,36122,30291,DDoS
-1350605788.2171855,-93185586.21197055,1621.7733573392097,31729.129315487946,3001.8481217619037,-1.2550705426018913,-1.1047595861897348,-0.08545630905620893,-0.0835889422979365,-0.09576046760463924,-0.04793349138055736,-1.9150085592704707e-09,259,26591,2759,65409,10706,39200,32157,29130,30747,17810,36122,30291,DDoS
-1341271274.3876173,-87522649.11494508,1604.8203502550768,31730.306371319908,3023.0396645533992,-1.234304793673302,-1.1091772475206192,-0.08491413811142678,-0.08325023509824352,-0.09590788077992357,-0.04794950560803635,-1.9052037123806636e-09,259,26591,2759,65409,10706,39200,32157,29130,30747,17810,36122,30291,DDoS
-1321305849.5812976,-54896010.34722595,1607.4913102441876,31741.34774184208,3177.4157975000335,-1.0696960161553326,-1.1073360161895922,-0.08113482900458646,-0.08312966465218978,-0.09690262804735988,-0.04784652125061428,-1.8532018257288391e-09,292,26653,2759,65417,10719,39204,32154,29138,30754,17789,36127,30300,DDoS
-63713154.45791674,379265257.4215075,-1419.2004574745229,31768.946873981367,3951.9723613665174,0.6628323606135986,-1.2748680329883841,0.8304761937055412,-0.005907827496991522,0.8080468217801903,0.2379491860852948,1.4507382560241036e-08,1218,27270,2728,65437,10773,39242,32045,31122,31640,32535,48268,32870,DDoS
-1334284467.5430002,-55614119.5329211,1645.8841239295812,31742.650085105437,3188.205774354371,-1.0604976814231524,-1.101799613812034,-0.08058582137172465,-0.0835132609793036,-0.09689929054367491,-0.047840116946215705,-1.8487415658636583e-09,259,26591,2759,65409,10706,39200,32157,29130,30747,17810,36122,30291,DDoS
-1256999054.2575948,-53038612.93424794,1407.3332060581733,31734.37312249114,3102.951106607141,-1.1044422158381861,-1.1111853035606842,-0.08617161733219192,-0.08278680491469852,-0.09705370796585061,-0.047545745518345006,-1.9170971887947578e-09,353,26591,2755,65399,10695,39198,32145,29109,30762,17808,36141,30272,DDoS
-1258361206.0779555,-32584175.948887393,1490.1782746023969,31742.260927954223,3267.8915306196177,-1.0982593573751602,-1.2122131673219252,-0.07399543540991094,-0.07603941227448922,-0.09684892167122822,-0.048990060321746354,-1.7074772309865893e-09,353,26591,2755,65399,10695,39198,32145,29109,30762,17808,36141,30272,DDoS
-1272618154.0190995,-30164136.402323946,1502.6072608169047,31745.69303930149,3249.301943616226,-0.9667614570774034,-1.1061659649091704,-0.08122013202658629,-0.0829827330327914,-0.09772143467306144,-0.047585518654337466,-1.8522928324282127e-09,292,26653,2759,65417,10719,39204,32154,29138,30754,17789,36127,30300,DDoS
-1286651319.2435045,-31956245.155393288,1543.25792811792,31746.64978086169,3257.4722006628726,-0.9660739246295938,-1.1046385256300175,-0.08042229596456185,-0.08311185942695991,-0.09765382747893309,-0.04764008570769063,-1.8427677927544512e-09,292,26653,2759,65417,10719,39204,32154,29138,30754,17789,36127,30300,DDoS
-1289827022.784363,-28026494.525741756,1730.4357944760459,31749.008364138157,3327.3673946891604,1.2007995414027823,-2.04008654501259,0.8663434176514195,-0.0040559205799612225,-0.12573165830401045,-0.06826672407893042,1.1499973952448489e-08,300,26665,2760,65419,10724,39252,31484,31192,31668,17328,35261,32391,DDoS
-42248059.813751936,370799465.55637014,-1505.0175236261944,31762.892273044155,3875.6710419666597,0.6034722706191114,-1.2747018237779892,0.8270823062868666,-0.005948990190717082,0.8082470968808259,0.23807928510807275,1.4461990861234944e-08,1218,27270,2728,65437,10773,39242,32045,31122,31640,32535,48268,32870,DDoS
-484859753.24647427,-57301889.613387376,-1036.3096759864734,31639.311485399143,2085.6476927889307,-1.7086142538482232,-1.208958755960498,-0.14687885972192583,-0.07546599475518938,-0.09770035612744316,-0.04463003457686665,-2.6653949854595193e-09,971,26693,2730,65353,10650,39194,32084,28997,30842,17760,36277,30174,DDoS
-1117499504.5049515,-105288381.97005528,863.3803981823728,31695.940385903938,2636.984261737055,-1.5004044923088307,-1.139719012943873,-0.10520850137222848,-0.08109390680924959,-0.09560143811769256,-0.0471184430129985,-2.15809402456588e-09,502,26627,2749,65390,10687,39198,32136,29084,30776,17792,36177,30250,DDoS
-1262346884.3456373,-8176125.048790425,1514.4485332696481,31753.51887680601,3357.4382940033984,-0.8534323856694711,-1.1045242751311337,-0.07842568927932192,-0.08293162838949901,-0.09838863116250746,-0.04752815263316856,-1.8141999316607132e-09,292,26653,2759,65417,10719,39204,32154,29138,30754,17789,36127,30300,DDoS
-6540370.910037041,354622357.9311831,-1649.078333560636,31751.8764722591,3742.3800498304445,0.48416447725665357,-1.2853545862479496,0.8220062062101199,-0.005314689568902284,0.8087257261640312,0.2381445748855907,1.4398953316567354e-08,1285,27228,2725,65422,10754,39237,32031,31098,31654,32549,48278,32848,DDoS
-1282938426.428474,-31629817.607535914,1533.2981326048439,31746.305573433092,3256.445812997843,-0.9704601906075324,-1.1090607457737314,-0.08031517041420433,-0.08281518365517197,-0.09763617510767547,-0.04768185199047004,-1.8392136107112604e-09,292,26653,2759,65417,10719,39204,32154,29138,30754,17789,36127,30300,DDoS
-7501154.105827808,350109629.19458854,-1655.1266257017683,31750.131698490855,3718.7100358314783,0.46004247698625633,-1.285835946892182,0.8213435220849845,-0.005314314063673151,0.8088615087819232,0.23813713884209087,1.4390037266816136e-08,1285,27228,2725,65422,10754,39237,32031,31098,31654,32549,48278,32848,DDoS
-1220029278.2179427,-8629407.08076176,1381.17397212792,31748.18823832555,3302.4227635735933,-0.891144645798131,-1.1139105012230506,-0.08144632144208697,-0.08226774406092756,-0.09838638317083465,-0.04742461939043707,-1.8492932848903861e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1209113831.4527497,-20210071.43589963,1322.3607267031127,31742.123982316807,3222.507701286536,-0.9597194445161764,-1.1128319410370768,-0.08452924431738496,-0.08240226865865867,-0.09808247478290916,-0.04733703181891169,-1.891376976151921e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1161590049.3109322,-42146949.33285616,1128.3562567799177,31727.335402272205,3040.2690642831867,-1.1162327787860287,-1.121742611392784,-0.09180716197435335,-0.08190618389453234,-0.09747474138793638,-0.04717584321541257,-1.9846734272161374e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1228209379.5783246,-24549278.020182967,1374.945168146144,31742.611972218467,3225.0861802042373,-0.9726386113238376,-1.115005533643861,-0.08341178746757649,-0.08231178523749876,-0.09790257095060623,-0.04746896464283612,-1.8761619563843728e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1175290586.2851653,-9015268.609322265,1237.121540951431,31742.683309213084,3238.8113941321308,-0.9201333995937605,-1.111597399031717,-0.08567116896736515,-0.0823676787179332,-0.09848195565781953,-0.047143638339061766,-1.905745767221184e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1163350865.2191517,9000672.383532822,1237.8959246658583,31748.609297319803,3326.7790704362224,-0.8367092233929004,-1.1186926483971922,-0.08297070378323135,-0.08176803296725603,-0.0989699046627614,-0.0471954702907833,-1.8651143623684476e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1242342110.425701,-7796124.5032655,1488.4329622145788,31750.576993159957,3382.1335018235795,-0.9704465267381089,-1.2069229757482984,-0.0715325566310484,-0.07620195757777819,-0.09763665865416987,-0.04885252381667149,-1.6751790462547463e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1229448316.5834687,5629327.830092251,1437.3773245935556,31755.266469609684,3389.3407406760653,-0.7987781341104093,-1.1028248825287073,-0.07906918152258957,-0.08291127542654923,-0.09886517928438415,-0.04733605480971281,-1.8219937475790229e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1189630589.7810855,-5013327.114976659,1328.8895432960937,31745.324809225043,3331.6011125701652,-0.9981596582252318,-1.2171857701040387,-0.0748322451688771,-0.07544644053431986,-0.09774150894157024,-0.048706965761155185,-1.7131671830509705e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1194550729.8927937,711939.8905714303,1318.5225344360763,31748.99162752869,3319.2368453082245,-0.855486923157568,-1.1118728278639474,-0.08224254143147747,-0.08230828413381068,-0.09872212637174366,-0.04726433770901317,-1.8597151132141259e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1254941000.5012405,-5563970.864410505,1497.4404990594423,31753.670960605057,3364.2742274534203,-0.8480120905479208,-1.1091063293538623,-0.07823210716605022,-0.08260477993947406,-0.09844296771354116,-0.04755402995079039,-1.8091984718906643e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1175068985.231506,6666101.036348954,1269.061709228157,31749.092759029903,3327.0251850167842,-0.8373582095229793,-1.1135306788358197,-0.08278378344198345,-0.08213629936408644,-0.09891953829277828,-0.04718566271702107,-1.8653836304861223e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1217980865.058428,1158104.7851364166,1394.4035529821176,31751.976699381907,3353.8054531207,-0.8388005950207437,-1.1128620373273421,-0.08000629603468312,-0.08226889369255667,-0.09868084222859602,-0.047408625430219065,-1.829921672495024e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1153575233.7508469,20283789.21326302,1229.7651857677172,31752.080747126034,3376.471045346333,-0.7819425927855769,-1.118417343948673,-0.08188686357741315,-0.08169914861728027,-0.09931679148332101,-0.04714900070646544,-1.8498786758518742e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-857407911.0930355,-104714963.56903487,42.10747737070369,31664.808251487193,2301.4996925119804,-1.6860718844221312,-1.1643886014150093,-0.12601382921504112,-0.07915654676001253,-0.09594154555399509,-0.04602244720814519,-2.418567583028935e-09,502,26627,2749,65390,10687,39198,32136,29084,30776,17792,36177,30250,DDoS
-1218183584.3423228,-12145640.735788494,1367.186915640487,31746.545407067766,3278.6899054032774,-0.9085001096902711,-1.1106137933119264,-0.08250665775907351,-0.08250508568372865,-0.09831431095323001,-0.047364525704091776,-1.8651197898087004e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1217667337.1229248,-22949932.883090973,1343.8238009368986,31742.02775765254,3218.3945998818717,-0.9683707845669342,-1.1121208312473325,-0.08431214505758355,-0.08247751514466366,-0.09799204608601236,-0.04737168018103999,-1.889162107863101e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1214706784.2993443,-10079803.747588769,1462.6145230273655,31746.828783745324,3330.873426210411,0.12134838988550944,-1.6269282403795056,0.3945208001083358,-0.03978995306996928,-0.11198519353437386,-0.058330734558385555,4.8770951680627734e-09,340,26654,2758,65413,10714,39227,31837,30148,31193,17555,35722,31327,DDoS
116630962.19560623,397763074.4050739,-1952.918188361538,31754.842571137408,3818.053978531495,0.6358222145138772,-1.287105863014117,0.8187975901435827,-0.004763274561586914,0.8072511572871629,0.23875878006106122,1.4362301091613724e-08,1328,27194,2722,65411,10740,39233,32027,31079,31657,32558,48289,32830,DDoS
88436068.15325332,304257153.43906605,-2051.014584334744,31719.66124290893,3340.2161802008386,0.13884404308394682,-1.3000350127748197,0.80605287519859,-0.004571767211190278,0.8101040723371878,0.2385172910351271,1.4191883920383196e-08,1394,27148,2719,65395,10720,39228,32016,31053,31668,32572,48302,32807,DDoS
-636760947.0191259,45143014.868930995,-351.1757453066507,31699.911163429402,2846.5627606380785,-1.0303696614275646,-1.176162640495119,-0.11833414387347496,-0.07711950686177808,-0.1006086666784442,-0.04511799779448933,-2.2967308349342667e-09,971,26693,2730,65353,10650,39194,32084,28997,30842,17760,36277,30174,DDoS
-1040457102.2949381,-54168167.116656214,722.1607355841932,31707.740881484628,2818.0188925888897,-1.273515058887396,-1.138596479967583,-0.1031858151414512,-0.08073386518887864,-0.09723703013476731,-0.04672799575869835,-2.126808957762373e-09,502,26627,2749,65390,10687,39198,32136,29084,30776,17792,36177,30250,DDoS
-1224472632.1495833,-49718166.90366621,1312.5283571309096,31731.781767085617,3081.3651136532753,-1.114014798111909,-1.1188352407471758,-0.08781467159957146,-0.08222356164279036,-0.09715438657496994,-0.047476050129241276,-1.934594575205963e-09,353,26591,2755,65399,10695,39198,32145,29109,30762,17808,36141,30272,DDoS
-1165246755.9810293,-1084802.430054158,1221.4004504440102,31744.73984854354,3269.6542911754777,-0.8840263020026792,-1.11180333598794,-0.08515597867155844,-0.08228921627674506,-0.09872894960570994,-0.047098980501274035,-1.898073956337313e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1126722712.7942655,-30260009.052624613,1043.402211718658,31727.993662832967,3062.950279533805,-1.0804035346870329,-1.1285438766845708,-0.09223243188754815,-0.08133875705014486,-0.0978336938974475,-0.047090077101551664,-1.9857403891843508e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1174509872.8974195,-10997604.757928252,1231.764297679663,31741.741376160724,3228.8163451696646,-0.9350252375227787,-1.1159586382422912,-0.08571339437142023,-0.08209392267059838,-0.09839238878324336,-0.04719843652714184,-1.904417237015544e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1130350804.979732,-8219940.879517391,1098.0893595461228,31737.550690602824,3187.31232813558,-0.9529435614803371,-1.121147078325513,-0.0886915802375371,-0.08168158466198343,-0.09851963890696952,-0.04702913879666615,-1.9406273989019783e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1172555168.9565725,-4912304.066702649,1237.8416500759226,31744.01451384186,3259.8864579189867,-0.9029930262932931,-1.1153925110373202,-0.08487100774323253,-0.08208818749387163,-0.09857614892640848,-0.04718591723946819,-1.8930249979683887e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-780128950.9041976,62736981.971713185,421.69007582995846,31726.52337114465,3128.8344297309586,-0.1785409748050557,-1.5993090959851168,0.362577443901001,-0.04086302579882199,-0.11503884347356075,-0.05557961609009798,4.446808411620473e-09,692,26772,2746,65399,10702,39222,31812,30090,31229,17508,35808,31275,DDoS
-742670650.0965842,24258844.887393102,182.8257249027297,31705.93596317347,2862.278402298134,-0.321418593143886,-1.593289555945181,0.35275956839702594,-0.04141565384950367,-0.11407395958931565,-0.055253268422549406,4.312637650181766e-09,692,26772,2746,65399,10702,39222,31812,30090,31229,17508,35808,31275,DDoS
159086216.76061773,293983262.1277822,-2294.4893139782575,31706.887482399456,3192.583168855188,0.029148038217111427,-1.3103003983668957,0.7988832477108028,-0.003881169283645833,0.810340186986919,0.23877574585069794,1.4101873252450145e-08,1394,27148,2719,65395,10720,39228,32016,31053,31668,32572,48302,32807,DDoS
-936228997.8296965,-11198007.592473105,499.43575951716593,31714.036759698523,2868.069121695904,-2.3059839515998184,-1.638009533670286,0.39493958983825084,-0.03929365627621122,-0.11364858616589904,-0.05718249248514373,4.878344689467216e-09,562,26759,2749,65409,10711,39182,31788,30186,31248,17500,35736,31368,DDoS
-1135312058.6959515,-108882672.7437809,1156.061263626576,31697.332838193506,2692.7154786791807,0.3793889070413998,-1.0855402601027475,-0.13666058947976023,-0.08437692680851187,-0.09454444448779678,-0.046186216610081154,-2.5925610404725655e-09,471,26568,2753,65383,10679,39234,32167,29008,30742,17828,36207,30174,DDoS
-1193816570.8752615,-47653272.68473821,1218.9107189293982,31728.958992586995,3051.355452129008,-1.1223110152359626,-1.1184205506201945,-0.09020222190828264,-0.0821997969284624,-0.0972779330527373,-0.04730232620267927,-1.965830953061522e-09,382,26683,2755,65413,10716,39205,32147,29126,30765,17777,36148,30289,DDoS
-1074211369.686678,-72021020.41350764,792.6956193328542,31704.45785553656,2762.9287802466943,-1.3464174530179234,-1.1367299816416951,-0.10347949684444935,-0.08101602582534943,-0.09666983302822757,-0.04687066101347903,-2.1334138644661386e-09,502,26627,2749,65390,10687,39198,32136,29084,30776,17792,36177,30250,DDoS
